3400930194867,"TOPIRAMATE ARROW LAB 50 mg, comprimé pelliculé",comprimé pelliculé,orale,ARROW GENERIQUES,62430966
3400932351176,"VOLTARENE 50 mg, comprimé enrobé gastro-résistant",comprimé enrobé gastro-résistant(e),orale,NOVARTIS PHARMA,62431527
3400955094197,"OCTAPLASLG, poudre et solvant pour solution pour perfusion",poudre et  solvant pour solution pour perfusion,intraveineuse,OCTAPHARMA FRANCE,62432305
3400956225392,"CISPLATINE VIATRIS 10 mg/10 ml, solution à diluer pour perfusion",solution à diluer pour perfusion,intraveineuse,VIATRIS SANTE,62432376
3400930100981,"ENTECAVIR TEVA 0,5 mg, comprimé pelliculé",comprimé pelliculé,orale,TEVA SANTE,62432383
3400955089438,"LINEZOLIDE HIKMA 2 mg/mL, solution pour perfusion",solution pour perfusion,intraveineuse,HIKMA FARMACEUTICA (PORTUGAL),62432764
3400927457968,"IMNOVID 1 mg, gélule",gélule,orale,BRISTOL-MYERS SQUIBB PHARMA (IRLANDE),62433250
3400930248645,"IBUPROFENE ZENTIVA LAB 400 mg, comprimé pelliculé",comprimé pelliculé,orale,ZENTIVA FRANCE,62434473
3400921751987,"EURARTESIM 320 mg/40 mg, comprimé pelliculé",comprimé pelliculé,orale,ALFASIGMA (ITALIE),62434676
3400930002209,"FUROSEMIDE ZENTIVA 500 mg, comprimé sécable",comprimé sécable,orale,ZENTIVA FRANCE,62435116
3400930289266,"ERIBULINE ZENTIVA 0,44 mg/mL, solution injectable",solution injectable,intraveineuse,ZENTIVA FRANCE,62435664
3400949327461,"VALSARTAN SANDOZ 80 mg, comprimé pelliculé",comprimé pelliculé,orale,SANDOZ,62435881
3400956055357,"DILANTIN 250 mg/5 ml, solution injectable",solution injectable,intraveineuse,ESTEVE PHARMACEUTICALS,62436200
3400936699854,"CETIRIZINE VIATRIS CONSEIL 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,VIATRIS SANTE,62437067
3400930253786,"ENOXAPARINE VENIPHARM 10 000 UI (100 mg)/1 mL, solution injectable en seringue préremplie",solution injectable,intraveineuse;sous-cutanée;voie extracorporelle autre,VENIPHARM,62437494
3400930148419,"EVEROLIMUS EG 5 mg, comprimé",comprimé,orale,EG LABO - LABORATOIRES EUROGENERICS,62437640
3400930268599,"BEYFORTUS 50 mg, solution injectable en seringue préremplie",solution injectable,intramusculaire,SANOFI WINTHROP INDUSTRIE,62438151
3400956495733,"VELCADE 3,5 mg, poudre pour solution injectable",poudre pour solution injectable,intraveineuse,JANSSEN CILAG INTERNATIONAL NV,62438913
3400933324933,"MOCLAMINE 150 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,BIOCODEX,62439997
3400936518506,"PREDNISONE VIATRIS 5 mg, comprimé sécable",comprimé sécable,orale,VIATRIS SANTE,62440298
3400938255058,"LOSARTAN/HYDROCHLOROTHIAZIDE TEVA 50 mg/12,5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,TEVA SANTE,62443426
3400930100677,"DULOXETINE EG 30 mg, gélule gastro-résistante",gélule gastro-résistant(e),orale,EG LABO - LABORATOIRES EUROGENERICS,62443668
3400930230268,"ADTRALZA 150 mg, solution injectable en seringue préremplie",solution injectable,sous-cutanée,LEO PHARMA A/S (DANEMARK),62444268
3400930703083,"NAUTAMINE, comprimé sécable",comprimé sécable,orale,COOPER (ABRÉGÉ DE COOPERATION PHARMACEUTIQUE FRANCAISE),62444574
3400935744050,"CEFTRIAXONE ARROW 1 g/3,5 mL, poudre et solvant pour solution injectable (IM)",poudre et  solvant pour solution injectable,intramusculaire,EUGIA PHARMA (MALTA) (MALTE),62445555
3400936783171,"CIPROFLOXACINE SANDOZ 500 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,SANDOZ,62445726
3400934242908,"DYSALFA 1 mg, comprimé",comprimé,orale,AMDIPHARM,62446447
3400930302019,"EXEMESTANE ARROW LAB 25 mg, comprimé pelliculé",comprimé pelliculé,orale,EUGIA PHARMA (MALTA) (MALTE),62447691
3400921785296,"IRBESARTAN/HYDROCHLOROTHIAZIDE CRISTERS 300 mg/25 mg, comprimé pelliculé",comprimé pelliculé,orale,CRISTERS,62448170
3400935309747,"PUREGON 300 UI/0,36 ml, solution injectable",solution injectable,sous-cutanée,ORGANON (HOLLANDE),62448341
3400936127326,"CIPROFLOXACINE VIATRIS 500 mg, comprimé pelliculé sécable",comprimé pelliculé,orale,VIATRIS SANTE,62450285
3400937034692,"FLUCONAZOLE VIATRIS 200 mg, gélule",gélule,orale,VIATRIS SANTE,62451405
3400957921354,"GEMCITABINE HOSPIRA 38 mg/mL, solution à diluer pour perfusion",solution à diluer pour perfusion,intraveineuse,PFIZER HOLDING FRANCE,62454764
3400934738227,"DIERGOSPRAY 4 mg/ml, solution pour pulvérisation nasale",solution pour pulvérisation,nasale,AMDIPHARM,62455371
3400930103579,"LEVODOPA/CARBIDOPA/ENTACAPONE VIATRIS 125 mg/31,25 mg/200 mg, comprimé pelliculé",comprimé pelliculé,orale,VIATRIS SANTE,62456046
3400930104002,"ISENTRESS 600 mg, comprimé pelliculé",comprimé pelliculé,orale,MERCK SHARP & DOHME (PAYS-BAS),62457041
3400930998267,"STEROGYL 2 000 000 UI/100 ml, solution buvable en gouttes",solution buvable en gouttes,orale,DESMA PHARMA,62457493
3400930074589,"AMOXICILLINE EG 1 g, comprimé dispersible",comprimé dispersible,orale,EG LABO - LABORATOIRES EUROGENERICS,62457618
3400930234006,"RINVOQ 30 mg, comprimé à libération prolongée",comprimé à libération prolongée,orale,ABBVIE DEUTSCHLAND (ALLEMAGNE),62457931
3400922438764,"TIMOLOL SANDOZ 0,25 POUR CENT, collyre en solution",collyre en solution,ophtalmique,SANDOZ,62458353
3400935940759,"ETILEFRINE S.E.R.B. 10 mg/1 ml, solution injectable",solution injectable,intracaverneuse,SERB,62459156
3400930233948,"SUMATRIPTAN ARROW 50 mg, comprimé",comprimé,orale,ARROW GENERIQUES,62459245
3400932684472,"VOCADYS, pâte à sucer",pâte à sucer,voie buccale autre,COOPER (ABRÉGÉ DE COOPERATION PHARMACEUTIQUE FRANCAISE),62459793
3400930174432,"NUX VOMICA COMPLEXE N°49, solution buvable en gouttes",solution buvable en gouttes,sublinguale,LEHNING,62459811
3400930153284,"EVEROLIMUS ZENTIVA 10 mg, comprimé",comprimé,orale,ZENTIVA FRANCE,62460176
3400930395868,"FENUGRENE, solution buvable",solution buvable,orale,LEGRAS,62460774
3400937693622,"OFLOXACINE ALMUS 200 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,BIOGARAN,62461303
3400930194874,"SILDENAFIL SANDOZ 100 mg, comprimé",comprimé,orale,SANDOZ,62461641
3400930059708,"ARIPIPRAZOLE MYLAN PHARMA 15 mg, comprimé",comprimé,orale,MYLAN PHARMACEUTICALS (IRLANDE),62461940
3400936931916,"XENAZINE 25 mg, comprimé sécable",comprimé sécable,orale,BAUSCH HEALTH IRELAND (IRLANDE),62463044
3400930328828,"GOBIVAZ 100 mg, solution injectable en seringue préremplie",solution injectable,sous-cutanée,ADVANZ PHARMA LIMITED,62464897
3400930136508,"SPIRONOLACTONE BIOGARAN 50 mg, comprimé sécable",comprimé sécable,orale,BIOGARAN,62465928
3400930221594,"PROPIONATE DE FLUTICASONE/SALMETEROL EG AIRMASTER 250 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",poudre pour inhalation,inhalée,EG LABO - LABORATOIRES EUROGENERICS,62466193
3400928026439,"LYSOPAÏNE CETYLPYRIDINIUM LYSOZYME CITRON GINGEMBRE SANS SUCRE, comprimé à sucer édulcoré au sorbitol et à la saccharine",comprimé à sucer,voie buccale autre,OPELLA HEALTHCARE FRANCE,62466236
3400936397026,"RHOPHYLAC 200 microgrammes/2 ml, solution injectable en seringue préremplie",solution injectable,intramusculaire;intraveineuse,CSL BEHRING (ALLEMAGNE),62468162
3400939499284,"FLUVASTATINE VIATRIS 20 mg, gélule",gélule,orale,VIATRIS SANTE,62468632
3400933338022,"LEVOTONINE, gélule",gélule,orale,PANPHARMA,62469022
3400930233313,"ACTISKENAN 1 mg, comprimé orodispersible",comprimé orodispersible,orale,ETHYPHARM,62469549
3400933462888,"SPORANOX 100 mg, gélule",gélule,orale,JANSSEN CILAG,62469613
3400955078111,"MICAFUNGINE HIKMA 100 mg, poudre pour solution à diluer pour perfusion",poudre pour solution à diluer pour perfusion,intraveineuse,HIKMA FARMACEUTICA (PORTUGAL),62470487
3400930039762,"HUMEX MAL DE GORGE LIDOCAINE/ALCOOL DICHLOROBENZYLIQUE/AMYLMETACRESOL 2 mg/1,2 mg/0,6 mg MIEL CITRON SANS SUCRE, pastille édulcorée à la saccharine sodique, au maltitol et à l'isomalt",pastille,voie buccale autre,LABORATOIRES URGO HEALTHCARE,62471347
3400957680596,"BACLOFENE SUN 0,05 mg/ml, solution injectable",solution injectable,intrathécale,SUN PHARMACEUTICAL INDUSTRIES EUROPE (PAYS BAS),62472716
3400930271773,"KETOPROFENE SANDOZ LP 100 mg, comprimé sécable à libération prolongée",comprimé sécable à libération prolongée,orale,SANDOZ,62473063
3400930112366,"EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL MYLAN 600 mg/200 mg/245 mg, comprimé pelliculé",comprimé pelliculé,orale,MYLAN PHARMACEUTICALS (IRLANDE),62474215
3400930268070,"TRAMADOL CRISTERS LP 200 mg, comprimé pelliculé à libération prolongée",comprimé pelliculé à libération prolongée,orale,CRISTERS,62475071
3400930305119,"ALHEMO  150 mg/1,5 mL, solution injectable en stylo prérempli",solution injectable,sous-cutanée,NOVO NORDISK (DANEMARK),62475406
3400937753685,"CETIRIZINE SANDOZ CONSEIL 10 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,SANDOZ,62475527
3400956242603,"TRACTOCILE 6,75 mg/0,9 ml, solution injectable",solution injectable,intraveineuse,FERRING PHARMACEUTICALS (DANEMARK),62476853
3400930286241,"EZETIMIBE/ATORVASTATINE TEVA 10 mg/10 mg, comprimé pelliculé",comprimé pelliculé,orale,TEVA (PAYS-BAS),62476935
3400930195239,"LATANOPROST TEVA SANTE 50 microgrammes/mL, collyre en solution",collyre en solution,ophtalmique,TEVA (PAYS-BAS),62478726
3400930166246,"ZEULIDE 3,75 mg, poudre et solvant pour suspension injectable à libération prolongée",poudre et  solvant pour suspension injectable à libération prolongée,intramusculaire,BESINS HEALTHCARE FRANCE,62479447
3400930297902,"VOYDEYA 50 mg + 100 mg, comprimé pelliculé",comprimé pelliculé et  comprimé pelliculé,orale,ALEXION EUROPE,62480378
3400955109860,"ICOMAS 0,3%, 0,3%, 0,3%, gaz médicinal comprimé",gaz,inhalée,LINDE SVERIGE (SUEDE),62480969
3400930083796,"ARIPIPRAZOLE CRISTERS 15 mg, comprimé",comprimé,orale,CRISTERS,62481238
3400937233026,"FORTUM 1 g, poudre pour solution injectable (IM, IV) ou pour perfusion",poudre pour solution injectable ou pour perfusion,intramusculaire;intraveineuse,SANDOZ,62481430
3400937137232,"ODRIK 4 mg, gélule",gélule,orale,VIATRIS MEDICAL,62481448
3400930317686,"DILATRANE 200 mg, gélule à libération prolongée",gélule à libération prolongée,orale,SERP,62481804
3400930262788,"ELETRIPTAN QUIVER LAB 20 mg, comprimé pelliculé",comprimé pelliculé,orale,ARROW GENERIQUES,62482233
3400936347977,"GONAL-F 300 UI/0,48 mL, solution injectable en stylo prérempli",solution injectable,sous-cutanée,MERCK EUROPE (PAYS-BAS),62483399
3400921725445,"FAMPYRA 10 mg, comprimé à libération prolongée",comprimé à libération prolongée,orale,MERZ THERAPEUTICS,62483787
3400930236635,"PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE VIATRIS 4 mg/5 mg, comprimé",comprimé,orale,VIATRIS SANTE,62484049
3400930238059,"GABAPENTINE CRISTERS PHARMA 100 mg, gélule",gélule,orale,CRISTERS,62484063
3400930268032,"TRAMADOL ARROW 50 mg, comprimé",comprimé,orale,ARROW GENERIQUES,62484259
3400938759112,"MIRTAZAPINE ARROW 15 mg, comprimé orodispersible",comprimé orodispersible,orale,ARROW GENERIQUES,62485126
3400934861505,"ACICLOVIR BIOGARAN 200 mg, comprimé",comprimé,orale,GLAXOSMITHKLINE,62485208
3400933341442,"ZINC INJECTABLE 1 mg/ml, solution injectable à diluer pour perfusion",solution à diluer pour perfusion,intraveineuse,AGUETTANT,62486744
3400938214765,"BINOCRIT 1000 UI/0,5 mL, solution injectable en seringue préremplie",solution injectable,intraveineuse;sous-cutanée,SANDOZ (AUTRICHE),62490803
3400932140329,"GELUCYSTINE 500 mg, gélule",gélule,orale,JOLLY JATEL,62490835
3400955063391,"CARDIOGEN-82 3,3-5,6 GBq, générateur radiopharmaceutique",générateur radiopharmaceutique,intraveineuse,BRACCO IMAGING  (ITALIE),62491517
3400930148815,"SOLIFENACINE SANDOZ 5 mg, comprimé pelliculé",comprimé pelliculé,orale,SANDOZ,62493347
3400934323263,"AVONEX 30 microgrammes/0,5 ml, solution injectable",solution injectable,intramusculaire,BIOGEN NETHERLANDS (PAYS-BAS),62493653
3400930190623,"SILODOSINE BIOGARAN 8 mg, gélule",gélule,orale,BIOGARAN,62493774
3400930327715,"AHZANTIVE 40 mg/mL, solution injectable en seringue préremplie",solution injectable,intravitréenne,FORMYCON (ALLEMAGNE),62494424
3400932805204,"OTOFA, solution auriculaire en gouttes",solution gouttes,auriculaire,BOUCHARA-RECORDATI,62494470
3400937922142,"REQUIP LP 4 mg, comprimé à libération prolongée",comprimé à libération prolongée,orale,GLAXOSMITHKLINE,62494787
3400931307143,"ORAP 1 mg, comprimé",comprimé,orale,EUMEDICA PHARMACEUTICALS (ALLEMAGNE),62495939
3400939098579,"BISOPROLOL SANDOZ 1,25 mg, comprimé pelliculé",comprimé pelliculé,orale,SANDOZ,62496101
3400930020227,"ETORICOXIB ZYDUS FRANCE 60 mg, comprimé pelliculé",comprimé pelliculé,orale,ZYDUS FRANCE,62496336
3400930071243,"BOSENTAN ARROW 62,5 mg, comprimé pelliculé",comprimé pelliculé,orale,ARROW GENERIQUES,62497388
3400936736917,"FUROSEMIDE ZENTIVA 20 mg, comprimé sécable",comprimé sécable,orale,ZENTIVA FRANCE,62499439
3400930145074,"EBASTINE ZYDUS 10 mg, comprimé orodispersible",comprimé orodispersible,orale,ZYDUS FRANCE,62500165
3400930295113,"VARENICLINE TEVA 1 mg, comprimé pelliculé",comprimé pelliculé,orale,TEVA (PAYS-BAS),62500507
3400935020963,"ACEBUTOLOL VIATRIS 400 mg, comprimé pelliculé",comprimé pelliculé,orale,VIATRIS SANTE,62500717
3400927815621,"TRIPLIXAM 5 mg/1,25 mg/5 mg, comprimé pelliculé",comprimé pelliculé,orale,LES LABORATOIRES SERVIER,62500731
3400926848828,"RIVASTIGMINE ARROW 3 mg, gélule",gélule,orale,ARROW GENERIQUES,62500756
3400930294628,"FABHALTA 200 mg, gélule",gélule,orale,NOVARTIS EUROPHARM (IRLANDE),62501139
3400955083108,"CEFOTAXIME PANPHARMA 0,5 g, poudre pour solution injectable (IM-IV)",poudre pour solution injectable,intramusculaire;intraveineuse,PANPHARMA,62501705
3400936745551,"FENOFIBRATE ZENTIVA 200 mg, gélule",gélule,orale,ZENTIVA FRANCE,62503389
3400936652668,"FLUCONAZOLE TEVA 50 mg, gélule",gélule,orale,TEVA SANTE,62504459
3400934362415,"DICLOFENAC EG 50 mg,comprimé gastro-résistant",comprimé gastro-résistant(e),orale,EG LABO - LABORATOIRES EUROGENERICS,62504861
3400930011041,"VALGANCICLOVIR EG 450 mg, comprimé pelliculé",comprimé pelliculé,orale,EG LABO - LABORATOIRES EUROGENERICS,62505333
3400949289349,"RISPERIDONE EG 0,5 mg, comprimé orodispersible",comprimé orodispersible,orale,EG LABO - LABORATOIRES EUROGENERICS,62505785
3400934043826,"LORAZEPAM VIATRIS 1 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,VIATRIS SANTE,62505828
3400930189146,"FENTANYL ARROW 100 microgrammes, comprimé buccogingival",comprimé,gingivale,ARROW GENERIQUES,62507697
3400930136676,"CERTICAN 1,0 mg, comprimé",comprimé,orale,NOVARTIS PHARMA,62507754
3400930212172,"REBLOZYL 75 mg, poudre pour solution injectable",poudre pour solution injectable,sous-cutanée,BRISTOL-MYERS SQUIBB PHARMA (IRLANDE),62508169
3400930203767,"ACIDE URSODESOXYCHOLIQUE TEVA 500 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,TEVA (PAYS-BAS),62508863
3400930168578,"TIXOCORTOL ZENTIVA 1 %, suspension nasale",suspension,nasale,ZENTIVA FRANCE,62509748
3400930004104,"LEVETIRACETAM KRKA 500 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,KRKA (SLOVENIE),62511293
3400927571152,"FLECAINIDE TEVA LP 150 mg, gélule à libération prolongée",gélule à libération prolongée,orale,TEVA SANTE,62512769
3400930119839,"L-THYROXIN HENNING 175 microgrammes, comprimé sécable",comprimé sécable,orale,SANOFI WINTHROP INDUSTRIE,62513223
3400930246979,"AMLODIPINE ARROW 10 mg, gélule",gélule,orale,ARROW GENERIQUES,62514791
3400930308936,"OFEV 25 mg, capsule molle",capsule molle,orale,BOEHRINGER INGELHEIM INTERNATIONAL,62516116
3400935504517,"AMIKACINE VIATRIS 1 g, poudre pour solution injectable en flacon",poudre pour solution injectable,intracérébroventriculaire;intramusculaire;intrathécale;intraveineuse,VIATRIS SANTE,62516778
3400938094527,"FINASTERIDE EG 5 mg, comprimé pelliculé",comprimé pelliculé,orale,EG LABO - LABORATOIRES EUROGENERICS,62517392
3400922379302,"MONTELUKAST ARROW LAB 5 mg, comprimé à croquer",comprimé à croquer,orale,ARROW GENERIQUES,62518601
3400939574486,"FOSINOPRIL BIOGARAN 10 mg, comprimé sécable",comprimé sécable,orale,BIOGARAN,62518708
3400949147489,"TAREG 3 mg/ml, solution buvable",solution buvable,orale,NOVARTIS PHARMA,62518793
3400934165634,"ZOPHREN 4 mg/5 ml, sirop",sirop,orale,SANDOZ,62518996
3400931815808,"SOTALEX 80 mg, comprimé sécable",comprimé sécable,orale,CHEPLAPHARM ARZNEIMITTEL (ALLEMAGNE),62519799
3400936277229,"VARILRIX, poudre et solvant pour solution injectable en seringue préremplie. Vaccin varicelleux (vivant)",poudre et  solvant pour solution injectable,sous-cutanée,GLAXOSMITHKLINE,62521070
3400955026945,"RAPIBLOC 20 mg/2 ml, solution à diluer injectable",solution à diluer injectable,intraveineuse,AMOMED PHARMA (AUTRICHE),62521323
3400930165058,"NITISINONE DIPHARMA 5 mg, gélule",gélule,orale,DIPHARMA ARZNEIMITTEL (ALLEMAGNE),62524376
3400927942921,"PERINDOPRIL TOSILATE TEVA 2,5 mg, comprimé pelliculé",comprimé pelliculé,orale,TEVA SANTE,62525040
3400930153109,"AGOMELATINE ZENTIVA 25 mg, comprimé pelliculé",comprimé pelliculé,orale,ZENTIVA FRANCE,62525777
3400930248706,"IBUPROFENE ZENTIVA CONSEIL 400 mg, comprimé pelliculé",comprimé pelliculé,orale,ZENTIVA FRANCE,62525923
3400949129102,"TRIMEBUTINE ZYDUS 200 mg, comprimé",comprimé,orale,ZYDUS FRANCE,62526007
3400927465772,"TELMISARTAN/HYDROCHLOROTHIAZIDE BIOGARAN 80 mg/25 mg, comprimé",comprimé,orale,BIOGARAN,62527632
3400927847158,"ESCITALOPRAM ALMUS 5 mg, comprimé pelliculé",comprimé pelliculé,orale,SUN PHARMA FRANCE,62527664
3400930023952,"TEMOZOLOMIDE ACCORD 5 mg, gélule",gélule,orale,ACCORD HEALTHCARE (ESPAGNE),62529302
3400955026426,"KYPROLIS 10 mg, poudre pour solution pour perfusion",poudre pour solution pour perfusion,intraveineuse,AMGEN EUROPE,62529551
3400930218495,"PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE ARROW 8 mg/10 mg, comprimé",comprimé,orale,ARROW GENERIQUES,62531709
3400930285343,"RIVAROXABAN VIATRIS 2,5 mg, comprimé pelliculé",comprimé pelliculé,orale,VIATRIS (IRLANDE),62533076
3400930266489,"IVERMECTINE TEVA 3 mg, comprimé",comprimé,orale,TEVA (PAYS-BAS),62533172
3400955036234,"BEVITINE 500 mg/ 10 mL, solution injectable",solution injectable,intramusculaire;intraveineuse,DB PHARMA,62533496
3400927568312,"SIMPONI 100 mg, solution injectable en stylo prérempli",solution injectable,sous-cutanée,JANSSEN CILAG INTERNATIONAL NV,62534114
3400949814954,"AMOROLFINE VIATRIS 5 %, vernis à ongles médicamenteux",vernis à ongles médicamenteux(se),cutanée,VIATRIS SANTE,62534712
3400934042416,"LYTOS 520 mg, comprimé pelliculé",comprimé pelliculé,orale,ESTEVE PHARMACEUTICALS (ALLEMAGNE),62536738
3400930254998,"METOTAB 10 mg, comprimé sécable",comprimé sécable,orale,MEDAC,62537295
3400936157422,"ANAPEN 300 microgrammes/0,3 ml, solution injectable en seringue préremplie",solution injectable,intramusculaire,BIOPROJET,62538162
3400935681614,"MENOPUR 75 UI, poudre et solvant pour solution injectable",poudre et  solvant pour solution injectable,intramusculaire;sous-cutanée,FERRING (FRANCE),62538194
3400938757620,"VENLAFAXINE ALMUS LP 37,5 mg, gélule à libération prolongée",gélule à libération prolongée,orale,BIOGARAN,62538618
3400939843629,"FENTANYL EG 12 microgrammes/heure, dispositif transdermique",dispositif,transdermique,EG LABO - LABORATOIRES EUROGENERICS,62539894
3400956360796,"PROPOFOL LIPURO 1 % (10 mg/ml), émulsion injectable ou pour perfusion",émulsion injectable ou pour perfusion,intraveineuse,B BRAUN MELSUNGEN,62540042
3400926766351,"PANTOPRAZOLE ZYDUS FRANCE 40 mg, comprimé gastro-résistant",comprimé gastro-résistant(e),orale,ZYDUS FRANCE,62541436
3400930039014,"HOSPASOL 167 mmol/l, solution pour perfusion",solution pour perfusion,intraveineuse,VANTIVE BELGIUM (BELGIQUE),62542196
3400939981635,"RATIOGRASTIM 30 MUI/0,5 ml, solution injectable ou pour perfusion",solution injectable ou pour perfusion,intraveineuse;sous-cutanée,RATIOPHARM (ALLEMAGNE),62542883
3400930060179,"OMEPRAZOLE VIATRIS 10 mg, gélule gastro-résistante",gélule gastro-résistant(e),orale,VIATRIS SANTE,62543615
3400930296073,"DERMO-6 1,2 g/100 g, solution pour application cutanée",solution pour application,cutanée,PHARMA DEVELOPPEMENT,62543825
3400931152705,"XYLOCAINE 5 POUR CENT A LA NAPHAZOLINE, solution pour application muqueuse",solution pour application,auriculaire;gingivale;nasale;voie buccale autre,ASPEN PHARMA TRADING (IRLANDE),62545178
3400955055433,"LEVOFLOXACINE KABI 5 mg/ml, solution pour perfusion",solution pour perfusion,intraveineuse,FRESENIUS KABI FRANCE,62546668
3400930095645,"SOFTACORT 3,35 mg/ml, collyre en solution en récipient unidose",collyre en solution,ophtalmique,THEA,62550143
3400935509888,"INTRALIPIDE 30 POUR CENT, émulsion pour perfusion",émulsion pour perfusion,intraveineuse,FRESENIUS KABI FRANCE,62551291
3400927371998,"LEPONEX 100 mg, comprimé sécable",comprimé sécable,orale,VIATRIS MEDICAL,62552920
3400927566479,"ULTIBRO BREEZHALER 85 microgrammes/43 microgrammes, poudre pour inhalation en gélule",poudre pour inhalation en gélule,inhalée,NOVARTIS EUROPHARM (IRLANDE),62553246
3400930358900,"ENDOXAN 50 mg, comprimé enrobé",comprimé enrobé,orale,BAXTER,62554177
3400935857682,"DERMOFENAC DEMANGEAISONS 0,5 %, crème",crème,cutanée,HALEON FRANCE,62555172
3400931941057,"DAKTARIN 2 %, poudre pour application cutanée",poudre pour application,cutanée,KENVUE FRANCE,62555293
3400939184609,"TRIMEBUTINE SANDOZ 200 mg, comprimé pelliculé",comprimé pelliculé,orale,SANDOZ,62555820
3400956585892,"BICARBONATE DE SODIUM 8,4 % B.BRAUN, solution pour perfusion",solution pour perfusion,intraveineuse,B BRAUN MEDICAL,62556185
3400930036051,"TRIVERAM 20 mg/10 mg/5 mg, comprimé pelliculé",comprimé pelliculé,orale,LES LABORATOIRES SERVIER,62557522
3400938458442,"OXYCONTIN LP 15 mg, comprimé pelliculé à libération prolongée",comprimé pelliculé à libération prolongée,orale,MUNDIPHARMA,62557732
3400930215678,"ARIPIPRAZOLE BIOGARAN 10 mg, comprimé orodispersible",comprimé orodispersible,orale,BIOGARAN,62559199
3400930202746,"QUOFENIX 450 mg, comprimé",comprimé,orale,MENARINI ITALIE,62560479
3400937254885,"RAMIPRIL BIOGARAN 10 mg, comprimé sécable",comprimé sécable,orale,BIOGARAN,62561175
3400930114940,"EZETIMIBE/SIMVASTATINE EG 10 mg/40 mg, comprimé",comprimé,orale,EG LABO - LABORATOIRES EUROGENERICS,62562380
3400935009159,"ZINNAT 750 mg, poudre pour solution injectable (I.M., I.V.)",poudre pour solution injectable,intramusculaire;intraveineuse,SANDOZ,62562672
3400938153521,"DRILL ALLERGIE CETIRIZINE 10 mg, comprimé à sucer sécable",comprimé à sucer sécable,orale,PIERRE FABRE MEDICAMENT,62564068
3400934840791,"DERMOBACTER, solution pour application cutanée",solution pour application,cutanée,INNOTECH INTERNATIONAL,62566852
3400927738876,"ESCITALOPRAM TEVA 15 mg, comprimé pelliculé",comprimé pelliculé,orale,TEVA SANTE,62567712
3400939791838,"NATECAL VITAMINE D3, 600 mg/400 UI, comprimé orodispersible",comprimé orodispersible,orale,EFFIK,62570701
3400930158531,"FOLINATE DE CALCIUM HIKMA 10 mg/mL, solution injectable/pour perfusion",solution injectable ou pour perfusion,intramusculaire;intraveineuse,HIKMA FARMACEUTICA (PORTUGAL),62571408
3400931655527,"FLUANXOL 4 %, solution buvable",solution buvable,orale,LUNDBECK SAS,62571671
3400930157886,"STODAL, sirop",sirop,orale,BOIRON,62574315
3400936192959,"ANTARENE 20 mg/ml NOURRISSONS ET ENFANTS, suspension buvable",suspension buvable,orale,ELERTE,62574938
3400930284964,"UZPRUVO 90 mg, solution injectable en seringue préremplie",solution injectable,sous-cutanée,STADA ARZNEIMITTEL AG,62575246
3400937916288,"FENOFIBRATE CRISTERS PHARMA 300 mg, gélule",gélule,orale,CRISTERS,62575470
3400921871845,"LOSARTAN/HYDROCHLOROTHIAZIDE ARROW LAB 50 mg/12,5 mg, comprimé pelliculé",comprimé pelliculé,orale,ARROW GENERIQUES,62577806
3400932421756,"ACUPAN 20 mg/2 mL, solution injectable",solution injectable,intramusculaire;intraveineuse,BIOCODEX,62580656
3400922303420,"FENTANYL VIATRIS 100 microgrammes/heure, dispositif transdermique",dispositif,transdermique,VIATRIS SANTE,62581637
3400932614394,"DEPO PRODASONE 500 mg, suspension injectable",suspension injectable,intramusculaire,PFIZER HOLDING FRANCE,62582326
3400939638973,"VALSARTAN TEVA 160 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,TEVA SANTE,62582582
3400930776063,"PADERYL 0,1 POUR CENT, sirop",sirop,orale,SUBSTIPHARM,62582924
3400935653178,"VITAMINE A PROVEPHARM 100 000 U.I./2 ml, solution injectable (I.M.)",solution injectable,intramusculaire,PROVEPHARM,62583314
3400937209823,"BICARBONATE DE SODIUM 4,2 % RENAUDIN, solution injectable",solution injectable,intraveineuse,LABORATOIRE RENAUDIN,62584850
3400949430178,"OLANZAPINE ZENTIVA 5 mg, comprimé pelliculé sécable",comprimé pelliculé sécable,orale,ZENTIVA FRANCE,62586367
3400939650340,"NICORETTESKIN 10 mg/16 heures, dispositif transdermique",dispositif,transdermique,KENVUE FRANCE,62591460
3400941752223,"BISOPROLOL TEVA SANTE 5 mg, comprimé sécable",comprimé sécable,orale,TEVA SANTE,62591688
3400935531711,"BISEPTINESPRAID, solution pour application cutanée",solution pour application,cutanée,BAYER HEALTHCARE,62593867
